PlotNumber Species Cover
02-1925 LYCODEN-5 0.100000001490116
02-1925 OSMOBER-7 0.100000001490116
02-1925 PTILCRI-9 1
02-1925 GALITRF-7 0.100000001490116
02-1925 TSUGHET-1 2
02-1925 RHYTTRI-9 2
02-1925 GOODOBL-7 0.100000001490116
02-1925 ROSANUT-4 1
02-1925 PLEUSCH-9 8
02-1925 ARALNUD-7 0.5
02-1925 LYCOANN-5 0.200000002980232
02-1925 PROSTRA-7 0.100000001490116
02-1925 CORNSTO-4 4
02-1925 ACERGLA-4 2
02-1925 LINNBOR-12 1
02-1925 PYROASA-7 0.100000001490116
02-1925 MAIARAC-7 0.100000001490116
02-1925 CORNCAN-7 15
02-1925 RUBUPAR-4 6
02-1925 RIBELAC-4 0.5
02-1925 ACTARUB-7 0.5
02-1925 RUBUPUB-7 0.5
02-1925 VIBUEDU-4 5
02-1925 PAXIMYR-3 7
02-1925 PICEENE-1 37
02-1925 CINNLAT-6 0.100000001490116
02-1925 PROSHOO-7 0.100000001490116
02-1925 LATHNEV-7 0.100000001490116
02-1925 HYLOSPL-9 6
02-1925 CLINUNI-7 2
02-1925 THUJPLI-1 5
02-1925 SALIX-0 5
02-1925 VICIAME-7 0.100000001490116
02-1925 ORTHSEC-7 0.100000001490116
02-1925 PLAGINS-9 5
02-1926 OPLOHOR-4 4
02-1926 GYMNDRY-5 0.5
02-1926 ABIELAS-1 1
02-1926 TSUGHET-1 12
02-1926 POPUTRE-2 2
02-1926 PINUCON2-1 1
02-1926 PYROASA-7 0.100000001490116
02-1926 CORNSTO-4 2
02-1926 SORBSCO-4 0.5
02-1926 ARUNDIO-7 0.100000001490116
02-1926 ARALNUD-7 0.100000001490116
02-1926 LONIINV-4 1
02-1926 LYCODEN-5 0.100000001490116
02-1926 VACCMEM-4 1
02-1926 PICEENE-1 10
02-1926 ALNUVIR2-4 15
02-1926 RUBUPAR-4 2
02-1926 RHYTTRI-9 2
02-1926 ATHYFIL-5 3
02-1926 LINNBOR-12 0.100000001490116
02-1926 GALITRF-7 0.100000001490116
02-1926 CLINUNI-7 2
02-1926 POPUTRI-2 1
02-1926 RIBELAC-4 1
02-1926 PTILCRI-9 3
02-1926 STREAMP-7 0.100000001490116
02-1926 MENZFER-4 2
02-1926 STRELAN1-7 0.100000001490116
02-1926 PLEUSCH-9 10
02-1926 HYLOSPL-9 25
02-1926 CORNCAN-7 6
02-1926 LYCOANN-5 0.100000001490116
02-1926 SALIX-0 10
02-1926 PETAFRI3-7 0.5
02-1926 TIARTRI-7 2
02-1926 RUBUPUB-7 0.100000001490116
02-1926 RUBUPED-7 0.100000001490116
02-1926 THUJPLI-1 12
02-1926 VIBUEDU-4 1
02-1926 ROSANUT-4 0.100000001490116
02-1926 EQUIARV-5 0.5
02-1926 PLAGINS-9 2
02-1927 DRYOEXP-5 1
02-1927 LYCOANN-5 1
02-1927 ORTHSEC-7 0.200000002980232
02-1927 ATHYFIL-5 0.5
02-1927 PICEENE-1 13
02-1927 TSUGHET-1 24
02-1927 SORBSCO-4 1
02-1927 PLEUSCH-9 20
02-1927 RHIZGLB-9 2
02-1927 PTILCRI-9 10
02-1927 EQUIARV-5 0.100000001490116
02-1927 STRELAN1-7 0.5
02-1927 RUBUPED-7 1
02-1927 PLAGINS-9 2
02-1927 CORNSTO-4 2
02-1927 HYLOSPL-9 50
02-1927 PAXIMYR-3 1
02-1927 CORNCAN-7 0.5
02-1927 VIBUEDU-4 5
02-1927 VACCOVL-4 8
02-1927 TIARTRI-7 2
02-1927 STREAMP-7 0.5
02-1927 MENZFER-4 3
02-1927 RUBUPAR-4 5
02-1927 POPUTRI-2 5
02-1927 PETAFRI3-7 0.100000001490116
02-1927 ARALNUD-7 1
02-1927 LONIINV-4 1
02-1927 ABIELAS-1 7
02-1927 PYROASA-7 0.200000002980232
02-1927 GYMNDRY-5 3
02-1927 THUJPLI-1 3.5
02-1927 RIBELAC-4 2
02-1927 VACCMEM-4 5
02-1927 GALITRF-7 0.100000001490116
02-1927 OPLOHOR-4 18
02-1927 BRACHYT-9 1
02-1927 LINNBOR-12 1
02-1927 ACERGLA-4 0.5
02-1927 BETUPAP-2 3
02-1928 ARNICOR-7 0.100000001490116
02-1928 RHIZGLB-9 0.100000001490116
02-1928 ROSAACI-4 0.100000001490116
02-1928 CLINUNI-7 0.100000001490116
02-1928 GALITRF-7 0.100000001490116
02-1928 PLEUSCH-9 0.200000002980232
02-1928 RIBELAC-4 0.100000001490116
02-1928 OPLOHOR-4 0.200000002980232
02-1928 BRACHYT-9 0.5
02-1928 RANULAP-7 0.100000001490116
02-1928 CORNSTO-4 3
02-1928 SALIX-0 0.5
02-1928 HYLOSPL-9 1
02-1928 RUBUPUB-7 0.100000001490116
02-1928 PLAGINS-9 1
02-1928 VIOLGLA-7 0.5
02-1928 LATHNEV-7 0.100000001490116
02-1928 MAIASTE-7 0.100000001490116
02-1928 MAIARAC-7 0.100000001490116
02-1928 VIBUEDU-4 0.100000001490116
02-1928 PELTSCA-11 0.100000001490116
02-1928 ARALNUD-7 0.100000001490116
02-1928 DICRANU-9 0.100000001490116
02-1928 TSUGHET-1 0.100000001490116
02-1928 PROSART-7 0.100000001490116
02-1928 ACTARUB-7 0.100000001490116
02-1928 RHYTTRI-9 10
02-1928 PTILCRI-9 0.100000001490116
02-1928 THUJPLI-1 0.5
02-1928 PELTBRI-11 0.100000001490116
02-1928 PICEENE-1 84
02-1928 PROSART-7 0.100000001490116
02-1928 RUBUPAR-4 2
02-1929 PYROASA-7 0.100000001490116
02-1929 GALITRF-7 0.100000001490116
02-1929 GYMNDRY-5 0.200000002980232
02-1929 CORASTR-8 0.100000001490116
02-1929 LATHNEV-7 0.100000001490116
02-1929 PTILCRI-9 1
02-1929 PICEENE-1 1
02-1929 TIARTRI2-7 0.200000002980232
02-1929 STRELAN-7 0.100000001490116
02-1929 HYLOSPL-9 2
02-1929 THUJPLI-1 35.5
02-1929 DICRANU-9 1
02-1929 RHYTTRI-9 3
02-1929 CHIMUMB-12 0.100000001490116
02-1929 PLAGINS-9 0.5
02-1929 RUBUPAR-4 1
02-1929 ACTARUB-7 0.100000001490116
02-1929 RUBUPUB-7 0.100000001490116
02-1929 ABIELAS-1 2
02-1929 GOODOBL-7 0.100000001490116
02-1929 MITENUD-7 0.100000001490116
02-1929 TSUGHET-1 14
02-1929 PLATORB-7 0.100000001490116
02-1929 SORBSCO-4 0.100000001490116
02-1929 BETUPAP-2 35
02-1929 ATHYFIL-5 0.100000001490116
02-1929 PINUCON2-1 8
02-1929 PLEUSCH-9 1
02-1929 ARALNUD-7 0.100000001490116
02-1929 OSMOBER-7 0.100000001490116
02-1929 TIARTRI-7 0.100000001490116
02-1929 VIBUEDU-4 0.100000001490116
02-1929 RIBELAC-4 0.100000001490116
02-1929 POPUTRE-2 0.100000001490116
02-1929 BRACHYT-9 0.5
02-1929 CLINUNI-7 0.200000002980232
02-1929 CORNCAN-7 0.100000001490116
02-1930 LOBAPUL-11 0.100000001490116
02-1930 THUJPLI-1 24
02-1930 MITENUD-7 0.100000001490116
02-1930 VIOLA-7 0.100000001490116
02-1930 PICEGLA-1 10
02-1930 PINUCON2-1 1
02-1930 ATHYFIL-5 0.100000001490116
02-1930 CHIMUMB-12 0.100000001490116
02-1930 VACCMEM-4 0.100000001490116
02-1930 BRACHYT-9 1
02-1930 CORASTR-8 0.100000001490116
02-1930 CLINUNI-7 2
02-1930 EQUISYL-5 0.100000001490116
02-1930 BETUPAP-2 70
02-1930 GYMNDRY-5 0.200000002980232
02-1930 MENZFER-4 0.100000001490116
02-1930 RIBELAC-4 0.100000001490116
02-1930 LONIINV-4 0.100000001490116
02-1930 BRACHYL-9 0.100000001490116
02-1930 ARNICOR-7 0.100000001490116
02-1930 BOTRVIG-5 0.100000001490116
02-1930 TIARTRI-7 0.100000001490116
02-1930 VIBUEDU-4 0.200000002980232
02-1930 PYROASA-7 0.100000001490116
02-1930 TSUGHET-1 15
02-1930 PLAGINS-9 2
02-1930 PTILCRI-9 0.5
02-1930 ABIELAS-1 0.5
02-1930 ACTARUB-7 0.100000001490116
02-1930 ORTHSEC-7 0.100000001490116
02-1930 RUBUPED-7 0.100000001490116
02-1930 RUBUPUB-7 0.100000001490116
02-1930 PETAFRI3-7 0.100000001490116
02-1930 HYLOSPL-9 1
02-1930 RHYTTRI-9 8
02-1930 PLEUSCH-9 1
02-1930 LATHNEV-7 0.100000001490116
02-1930 LINNBOR-12 0.100000001490116
02-1930 RUBUPAR-4 0.100000001490116
02-1930 PLATORB-7 0.100000001490116
02-1930 ARALNUD-7 0.100000001490116
02-1930 GOODOBL-7 0.200000002980232
02-1930 LYCODEN-5 0.100000001490116
02-1930 STRELAN1-7 0.100000001490116
02-1937 PELTAPH-11 1
02-1937 BETUPAP-2 1.20000004768372
02-1937 THUJPLI-1 12
02-1937 PINUCON2-1 8
02-1937 PLEUSCH-9 15
02-1937 RUBUPAR-4 1
02-1937 GOODOBL-7 0.100000001490116
02-1937 ABIELAS-1 1.10000002384186
02-1937 SHEPCAN-4 0.200000002980232
02-1937 PICEENE-1 9
02-1937 CORNSTO-4 0.5
02-1937 PELTBRI-11 0.100000001490116
02-1937 VIBUEDU-4 0.100000001490116
02-1937 TSUGHET-1 10
02-1937 VACCMEM-4 1
02-1937 ORTHSEC-7 0.100000001490116
02-1937 PLATORB-7 0.100000001490116
02-1937 ASTER-7 0.100000001490116
02-1937 PYROASA-7 0.5
02-1937 CORAMAC-8 0.100000001490116
02-1937 MAIARAC-7 0.100000001490116
02-1937 RIBELAC-4 0.5
02-1937 VIOLA-7 0.100000001490116
02-1937 PTILCRI-9 10
02-1937 RHYTTRI-9 2
02-1937 LYCODEN-5 0.100000001490116
02-1937 LYCOANN-5 1
02-1937 DICRANU-9 0.100000001490116
02-1937 STRELAN1-7 0.100000001490116
02-1937 HYLOSPL-9 60
02-1937 LINNBOR-12 0.200000002980232
02-1937 ARALNUD-7 0.100000001490116
02-1937 CORNCAN-7 5
02-1937 CHIMUMB-12 15
02-1937 CLINUNI-7 0.100000001490116
02-1937 SALISCO-2 4
02-1937 DIPHCOM-5 0.5
02-1938 ATHYFIL-5 12
02-1938 GALITRF-7 0.100000001490116
02-1938 CORNCAN-7 2
02-1938 VACCOVL-4 2
02-1938 PETAFRI3-7 2
02-1938 SALISCO-2 13
02-1938 CALACAN-6 2
02-1938 PICEGLA-1 11
02-1938 TIARTRI-7 3
02-1938 RUBUPED-7 2
02-1938 PLEUSCH-9 5
02-1938 HYLOSPL-9 2
02-1938 RUBUPAR-4 1
02-1938 RIBELAC-4 1
02-1938 LINNBOR-12 0.100000001490116
02-1938 RHYTTRI-9 0.200000002980232
02-1938 EQUIARV-5 10
02-1938 OPLOHOR-4 8
02-1938 STRELAN1-7 0.5
02-1938 PLAGINS-9 20
02-1938 PTILCRI-9 4
02-1938 CIRCALP-7 0.5
02-1938 CORNSTO-4 15
02-1938 GYMNDRY-5 5
02-1938 PYROASA-7 0.100000001490116
02-1938 BARBILO-10 0.5
02-1938 TSUGHET-1 10
02-1938 LONIINV-4 5
02-1938 ACTARUB-7 0.100000001490116
02-1938 RHIZGLB-9 40
02-1938 PINUCON2-1 8
02-1938 BARBLYC-10 0.5
02-1938 POPUTRI-2 2
02-1938 RUBUPUB-7 2
02-1938 ALNUVIR-4 20
02-1938 SPHASQU-9 3
02-1938 ABIELAS-1 3
02-1938 VIOLGLA-7 0.5
02-1938 CAREDIS-6 0.5
02-1938 VIBUEDU-4 0.100000001490116
02-1938 MENZFER-4 3
02-1938 LYCOANN-5 0.100000001490116
02-1938 STREAMP-7 0.100000001490116
02-1938 ORTHSEC-7 0.100000001490116
02-1938 AMELALN-4 0.5
02-1939 RUBUPED-7 0.100000001490116
02-1939 CLADECM-11 0.5
02-1939 PELTBRI-11 1
02-1939 RUBUPAR-4 0.100000001490116
02-1939 ORTHSEC-7 0.100000001490116
02-1939 DICRANU-9 0.200000002980232
02-1939 PELTAPH-11 0.5
02-1939 CLADCHL-11 0.100000001490116
02-1939 MENZFER-4 1
02-1939 ATHYFIL-5 0.100000001490116
02-1939 PLATORB-7 0.100000001490116
02-1939 STREAMP-7 0.100000001490116
02-1939 CORNCAN-7 2
02-1939 PTILCRI-9 0.100000001490116
02-1939 POLYJUN-9 2
02-1939 CHIMUMB-12 0.200000002980232
02-1939 PINUCON2-1 15
02-1939 TSUGHET-1 2.5
02-1939 VACCMEM-4 0.200000002980232
02-1939 ABIELAS-1 0.5
02-1939 HYLOSPL-9 0.5
02-1939 RHYTTRI-9 0.5
02-1939 PYROASA-7 0.5
02-1939 PLEUSCH-9 50
02-1939 RIBELAC-4 0.100000001490116
02-1939 VACCOVL-4 1
02-1939 LONIINV-4 0.200000002980232
02-1939 SORBSCO-4 0.5
02-1939 PICEENE-1 11.5
02-1939 CLADCOR-11 0.100000001490116
02-1939 HIERACI-7 0.100000001490116
02-1939 LINNBOR-12 1
02-1939 CLADSQU-11 0.200000002980232
02-1939 STRELAN1-7 0.100000001490116
02-1939 SORBSIT-4 0.5
02-1939 SALIX-0 0.400000005960464
02-1939 DIPHCOM-5 2
02-1939 POPUTRI-2 0.5
02-1939 CLADMIT-11 0.5
02-1939 POPUTRE-2 1.5
02-1939 LYCOANN-5 2
02-1939 CLADMAC-11 0.100000001490116
02-1939 CLINUNI-7 0.100000001490116
02-1940 THUJPLI-1 0.200000002980232
02-1940 LYSIAME-7 25
02-1940 PLAGINS-9 5
02-1940 SAMBRAC-4 2
02-1940 OPLOHOR-4 5
02-1940 MITELLA-7 0.100000001490116
02-1940 BARBILO-10 0.200000002980232
02-1940 RUBUPED-7 3
02-1940 HOOKLUC-9 0.100000001490116
02-1940 RIBEBRA-4 0.200000002980232
02-1940 BRACHYT-9 0.200000002980232
02-1940 CAREDIS-6 1
02-1940 PLEUSCH-9 8
02-1940 GYMNDRY-5 13
02-1940 DRYOEXP-5 8
02-1940 TIARTRI-7 5
02-1940 CORNSTO-4 15
02-1940 PTILCRI-9 3
02-1940 SALISCO-2 15.5
02-1940 VACCMEM-4 0.100000001490116
02-1940 EQUIARV-5 1
02-1940 GALITRF-7 0.100000001490116
02-1940 ABIELAS-1 6.5
02-1940 ATHYFIL-5 10
02-1940 TIARTRI2-7 1
02-1940 RHIZGLB-9 2
02-1940 CIRCALP-7 3
02-1940 CALACAN-6 0.100000001490116
02-1940 ALNUINC-2 14
02-1940 PICEENE-1 20.5
02-1940 LONIINV-4 4
02-1940 ASTER-7 0.100000001490116
02-1940 TSUGHET-1 1.5
02-1940 STREAMP-7 0.100000001490116
02-1940 SALILAS-2 5
02-1940 STRELAN1-7 1
02-1940 RIBELAC-4 1.5
02-1940 CORNCAN-7 2
02-1941 GOODOBL-7 0.100000001490116
02-1941 PLEUSCH-9 40
02-1941 PELTAPH-11 1
02-1941 ASTER-7 0.100000001490116
02-1941 SALIX-0 2
02-1941 LINNBOR-12 0.100000001490116
02-1941 ORTHSEC-7 0.100000001490116
02-1941 FRAGVIR-7 0.100000001490116
02-1941 HYLOSPL-9 40
02-1941 CORNCAN-7 15
02-1941 RIBELAC-4 0.100000001490116
02-1941 BETUPAP-2 2
02-1941 PINUCON2-1 8
02-1941 THUJPLI-1 3.09999990463257
02-1941 PICEENE-1 21
02-1941 STRELAN-7 0.100000001490116
02-1941 GALITRF-7 0.100000001490116
02-1941 CORNSTO-4 0.5
02-1941 PYROASA-7 0.100000001490116
02-1941 PLATORB-7 0.100000001490116
02-1941 CHIMUMB-12 0.5
02-1941 VACCMEM-4 0.100000001490116
02-1941 CLINUNI-7 0.100000001490116
02-1941 CLADBOE-11 0.5
02-1941 LONIINV-4 0.100000001490116
02-1941 TSUGHET-1 4
02-1941 LATHNEV-7 0.5
02-1941 PELTSCA-11 0.5
02-1941 RUBUPAR-4 2
02-1941 MAIARAC-7 0.100000001490116
02-1941 PAXIMYR-3 10
02-1941 PTILCRI-9 10
02-1941 DICRFUS-9 0.100000001490116
02-1941 POACEAE-6 0.100000001490116
02-1941 SPIRAEA-4 0.100000001490116
02-1941 LYCODEN-5 0.100000001490116
02-1941 DICRPOL-9 0.100000001490116
02-1941 SHEPCAN-4 0.100000001490116
02-1942 POACEAE-6 0.100000001490116
02-1942 RIBELAC-4 3
02-1942 ACTARUB-7 0.100000001490116
02-1942 LYCOANN-5 0.5
02-1942 RUBUSPE-4 0.5
02-1942 RIBEGLA-4 0.100000001490116
02-1942 TIARTRI-7 7
02-1942 STRELAN1-7 0.100000001490116
02-1942 RUBUIDA-4 1
02-1942 LYCODEN-5 0.100000001490116
02-1942 PLAGINS-9 2
02-1942 MENZFER-4 0.5
02-1942 PLEUSCH-9 3
02-1942 ATHYFIL-5 12
02-1942 VACCOVL-4 1
02-1942 STREAMP-7 0.100000001490116
02-1942 VIOLA-7 0.100000001490116
02-1942 ABIELAS-1 33
02-1942 CLINUNI-7 0.5
02-1942 RUBUPAR-4 2.09999990463257
02-1942 GYMNDRY-5 2
02-1942 PTILCRI-9 4
02-1942 TSUGHET-1 5
02-1942 HYLOSPL-9 3
02-1942 CORNCAN-7 30
02-1942 OPLOHOR-4 5
02-1942 GALITRF-7 0.100000001490116
02-1942 BETUPAP-2 3.5
02-1942 PICEENE-1 23
02-1942 BRACHYT-9 2
02-1942 RUBUPUB-7 0.100000001490116
02-1942 SAMBRAC-4 0.5
02-1942 VACCMEM-4 6
02-1942 RUBUPED-7 4
02-1942 DRYOEXP-5 15
02-1942 LONIINV-4 1
02-1942 EQUIARV-5 0.100000001490116
02-1943 VACCMEM-4 1
02-1943 PTILCRI-9 2
02-1943 OPLOHOR-4 2
02-1943 DICRANU-9 5
02-1943 LONIINV-4 1
02-1943 LINNBOR-12 0.100000001490116
02-1943 MENZFER-4 5
02-1943 RUBUPUB-7 0.100000001490116
02-1943 POPUTRI-2 12
02-1943 STRELAN1-7 0.100000001490116
02-1943 ABIELAS-1 3.5
02-1943 RIBELAC-4 1
02-1943 ALNUVIR2-4 20
02-1943 HYLOSPL-9 2
02-1943 PYROASA-7 0.100000001490116
02-1943 DRYOEXP-5 1
02-1943 PLEUSCH-9 1
02-1943 PICEENE-1 10
02-1943 GYMNDRY-5 0.5
02-1943 TIARTRI-7 0.5
02-1943 EQUIARV-5 0.100000001490116
02-1943 CORNSTO-4 2
02-1943 CLINUNI-7 1
02-1943 THUJPLI-1 0.5
02-1943 ORTHSEC-7 0.100000001490116
02-1943 PINUCON2-1 3
02-1943 LYCOANN-5 0.5
02-1943 CORNCAN-7 1
02-1943 VACCOVL-4 0.5
02-1943 RUBUPED-7 0.5
02-1943 RUBUPAR-4 2
02-1943 TSUGHET-1 25
02-1944 SORBSIT-4 0.100000001490116
02-1944 OPLOHOR-4 5
02-1944 PYROCHL-7 1
02-1944 HYLOSPL-9 5
02-1944 SAMBRAC-4 0.100000001490116
02-1944 PAXIMYR-3 2
02-1944 RIBELAC-4 0.5
02-1944 CORNCAN-7 1
02-1944 PLAGINS-9 1
02-1944 PICEENE-1 12
02-1944 CORNSTO-4 4
02-1944 RHYTTRI-9 10
02-1944 TSUGHET-1 15
02-1944 POPUTRE-2 1
02-1944 PLEUSCH-9 5
02-1944 PELTAPH-11 0.5
02-1944 RUBUPAR-4 2
02-1944 VIBUEDU-4 0.100000001490116
02-1944 GYMNDRY-5 3
02-1944 POPUTRI-2 4.09999990463257
02-1944 CLINUNI-7 1
02-1944 ACERGLA-4 1
02-1944 BETUPAP-2 3
02-1945 AMELALN-4 1.5
02-1945 RHYTTRI-9 3
02-1945 ORYZASP-6 2
02-1945 CORNSTO-4 1
02-1945 RIBELAC-4 0.5
02-1945 PINUCON2-1 18.1000003814697
02-1945 ROSAACI-4 0.5
02-1945 GEOCLIV-7 0.100000001490116
02-1945 ABIELAS-1 3
02-1945 CHIMUMB-12 3
02-1945 CLINUNI-7 2
02-1945 PICEENE-1 1
02-1945 SORBSCO-4 2.5
02-1945 ORTHSEC-7 0.5
02-1945 PLATORB-7 0.100000001490116
02-1945 DIPHCOM-5 5
02-1945 VACCMEM-4 1
02-1945 LINNBOR-12 3
02-1945 CLADRAN-11 3
02-1945 LYCODEN-5 1
02-1945 HYLOSPL-9 10
02-1945 STRELAN1-7 0.100000001490116
02-1945 PLEUSCH-9 50
02-1945 PTILCRI-9 1
02-1945 PAXIMYR-3 5
02-1945 PYROASA-7 1
02-1945 TSUGHET-1 4
02-1945 BETUPAP-2 8
02-1945 CORNCAN-7 10
02-1945 RUBUPAR-4 1
02-1945 POLYJUN-9 10
02-1945 ARCTUVA-12 2
02-1945 ARALNUD-7 0.5
02-1946 CORNCAN-7 6
02-1946 BETUPAP-2 3.5
02-1946 POPUTRE-2 0.100000001490116
02-1946 VIBUEDU-4 0.100000001490116
02-1946 VACCOVL-4 5
02-1946 PAXIMYR-3 4
02-1946 RUBUPAR-4 0.100000001490116
02-1946 ORTHSEC-7 0.100000001490116
02-1946 PLEUSCH-9 29
02-1946 PTILCRI-9 10
02-1946 GOODOBL-7 3
02-1946 CLADECM-11 2
02-1946 STREAMP-7 0.100000001490116
02-1946 HYLOSPL-9 6
02-1946 ACERGLA-4 0.100000001490116
02-1946 PICEENE-1 0.200000002980232
02-1946 PINUCON2-1 25
02-1946 STERPAS-11 2
02-1946 POLYJUN-9 1
02-1946 VACCMEM-4 2
02-1946 MENZFER-4 2
02-1946 LINNBOR-12 0.5
02-1946 ABIELAS-1 1.5
02-1946 PELTAPH-11 2
02-1946 TSUGHET-1 7
02-1946 VACCPAR-4 0.100000001490116
02-1946 ARCTUVA-12 1
02-1946 CHIMUMB-12 3
02-1947 LINNBOR-12 0.100000001490116
02-1947 PAXIMYR-3 1
02-1947 BRACHYT-9 0.100000001490116
02-1947 SORBSIT-4 1
02-1947 MENZFER-4 1
02-1947 ABIELAS-1 0.5
02-1947 PELTAPH-11 0.100000001490116
02-1947 PLEUSCH-9 15
02-1947 TSUGHET-1 65.5
02-1947 OPLOHOR-4 0.5
02-1947 HYLOSPL-9 60
02-1947 CHIMUMB-12 0.5
02-1947 CORNCAN-7 0.100000001490116
02-1947 PTILCRI-9 20
02-1947 VACCOVL-4 3
02-1947 ABIEAMA-1 0.100000001490116
02-1947 RUBUPAR-4 0.100000001490116
02-1948 CORNCAN-7 0.100000001490116
02-1948 OPLOHOR-4 0.100000001490116
02-1948 RUBUPAR-4 0.100000001490116
02-1948 PICEENE-1 1
02-1948 PAXIMYR-3 1
02-1948 SALIX-0 2
02-1948 PLEUSCH-9 10
02-1948 DRYOEXP-5 0.100000001490116
02-1948 BETUPAP-2 2
02-1948 RIBELAC-4 0.100000001490116
02-1948 VACCOVL-4 0.5
02-1948 TSUGHET-1 78.0999984741211
02-1948 PTILCRI-9 10
02-1948 HYLOSPL-9 60
02-1948 RHYTROB-9 2
02-1948 MITENUD-7 0.100000001490116
02-1948 GYMNDRY-5 1
02-1949 MENZFER-4 8.10000038146973
02-1949 TSUGHET-1 23
02-1949 LYCOANN-5 2
02-1949 SORBSCO-4 0.100000001490116
02-1949 CORNCAN-7 5
02-1949 GOODOBL-7 0.100000001490116
02-1949 AMELALN-4 0.100000001490116
02-1949 ABIELAS-1 15
02-1949 PLATORB-7 0.100000001490116
02-1949 PICEENE-1 2.09999990463257
02-1949 ORTHSEC-7 0.100000001490116
02-1949 BETUPAP-2 2
02-1949 PELTAPH-11 0.100000001490116
02-1949 LINNBOR-12 0.5
02-1949 VACCMEM-4 1
02-1949 ARCTUVA-12 2
02-1949 CHIMUMB-12 3
02-1949 PINUCON2-1 11
02-1949 GEOCLIV-7 0.100000001490116
02-1949 TSUGMER-1 0.100000001490116
02-1949 PLEUSCH-9 15
02-1949 PYROASA-7 0.5
02-1949 VACCOVL-4 4
02-1949 CLINUNI-7 1
02-1949 DICRANU-9 1
02-1949 SHEPCAN-4 0.200000002980232
02-1949 DIPHCOM-5 6
02-1949 HYLOSPL-9 30
02-1949 PTILCRI-9 35
02-1949 STREAMP-7 0.100000001490116
02-1949 PAXIMYR-3 4
02-1950 RHYTTRI-9 10
02-1950 HYLOSPL-9 3
02-1950 CHIMUMB-12 0.200000002980232
02-1950 PLEUSCH-9 10
02-1950 TSUGHET-1 48.5
02-1950 CORNCAN-7 2
02-1950 VACCOVL-4 2
02-1950 GYMNDRY-5 0.100000001490116
02-1950 AMELALN-4 1
02-1950 CORNSTO-4 4
02-1950 SORBSIT-4 0.5
02-1950 PAXIMYR-3 4
02-1950 GOODOBL-7 2
02-1950 OPLOHOR-4 0.100000001490116
02-1950 ACTARUB-7 0.100000001490116
02-1950 VIOLA-7 0.200000002980232
02-1950 VACCMEM-4 2
02-1950 SALIX-0 2
02-1950 BRACHYT-9 2
02-1950 RUBUPAR-4 4
02-1950 GEOCLIV-7 0.100000001490116
02-1950 TIARTRI-7 0.5
02-1950 STRELAN1-7 0.100000001490116
02-1950 VIBUEDU-4 0.100000001490116
02-1950 OSMOBER-7 0.200000002980232
02-1950 ACERGLA-4 5
02-1950 ORTHSEC-7 0.100000001490116
02-1950 CLINUNI-7 3
02-1950 SORBSCO-4 0.100000001490116
02-1950 POPUTRI-2 1
02-1950 PYROASA-7 0.100000001490116
02-1950 PTILCRI-9 5
02-1950 ABIELAS-1 20.5
02-1951 GALITRF-7 0.200000002980232
02-1951 PINUCON2-1 1
02-1951 TSUGHET-1 23
02-1951 BETUPAP-2 2
02-1951 CORNCAN-7 2
02-1951 TIARTRI-7 0.5
02-1951 ACERGLA-4 2
02-1951 RHYTTRI-9 35
02-1951 CORNSTO-4 5
02-1951 RIBELAC-4 1
02-1951 STRELAN1-7 0.5
02-1951 MAIARAC-7 0.100000001490116
02-1951 AMELALN-4 0.100000001490116
02-1951 BRACHYT-9 1
02-1951 VIBUEDU-4 3.5
02-1951 GYMNDRY-5 2
02-1951 POPUTRI-2 3
02-1951 RHYTROB-9 0.5
02-1951 PTILCRI-9 2
02-1951 PELTAPH-11 0.100000001490116
02-1951 ABIELAS-1 1
02-1951 LINNBOR-12 0.5
02-1951 VACCOVL-4 2
02-1951 RUBUPUB-7 1
02-1951 SYMPALB-4 0.100000001490116
02-1951 ROSAACI-4 0.100000001490116
02-1951 HYLOSPL-9 15
02-1951 HIERACI-7 0.100000001490116
02-1951 PLAGINS-9 1
02-1951 ORTHSEC-7 0.100000001490116
02-1951 PICEENE-1 6
02-1951 RUBUPAR-4 5
02-1951 PAXIMYR-3 3
02-1951 CLINUNI-7 1
02-1952 TSUGHET-1 24
02-1952 SALIX-0 3
02-1952 CORNCAN-7 0.5
02-1952 BRACHYT-9 1
02-1952 ACTARUB-7 0.100000001490116
02-1952 STRELAN1-7 0.100000001490116
02-1952 PLEUSCH-9 3
02-1952 ACERGLA-4 1
02-1952 VACCALA-4 5
02-1952 RUBUPAR-4 0.100000001490116
02-1952 CLINUNI-7 3
02-1952 RHYTTRI-9 1
02-1952 PAXIMYR-3 2
02-1952 VACCOVL-4 6
02-1952 ABIELAS-1 44
02-1952 AMELALN-4 3
02-1952 VIBUEDU-4 0.5
02-1952 ORTHSEC-7 0.100000001490116
02-1952 POPUTRI-2 1
02-1952 DRYOEXP-5 0.100000001490116
02-1952 GYMNDRY-5 0.100000001490116
02-1952 VACCMEM-4 4
02-1952 HYLOSPL-9 3
02-1952 GOODOBL-7 2
02-1952 PLAGINS-9 2
02-1953 STREAMP-7 0.100000001490116
02-1953 PAXIMYR-3 4
02-1953 LYCOANN-5 0.100000001490116
02-1953 PLEUSCH-9 25
02-1953 OPLOHOR-4 2
02-1953 ABIELAS-1 27.1000003814697
02-1953 RHYTTRI-9 5
02-1953 CORNCAN-7 0.5
02-1953 RUBUSPE-4 0.200000002980232
02-1953 HYLOSPL-9 5
02-1953 VIBUEDU-4 0.200000002980232
